timestamp,container,cpu,mem,mem_percent,net_io,block_io,pids
2026-01-06T22:48:08,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.2MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:08,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.95MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:08,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.16MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:08,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.8MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:48:08,novamart-localstack,28.73%,1.73GiB / 11.32GiB,15.28%,3.92MB / 2.64MB,8.95MB / 7.22GB,1061
2026-01-06T22:48:08,novamart-inventory-dynamodb,91.00%,364.9MiB / 11.32GiB,3.15%,187MB / 54.6MB,0B / 5.68MB,60
2026-01-06T22:48:08,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.01%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:48:12,novamart-inventory-service,116.08%,158MiB / 11.32GiB,1.36%,89.5MB / 210MB,0B / 4.1kB,22
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.03%,35.7MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.04%,35.18MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,26
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.64MiB / 11.32GiB,0.32%,9.98kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.02%,36.19MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.16MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.27MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,28
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.46MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.73MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.02%,36.05MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.59MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.2MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.95MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.03%,36.16MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.8MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:48:12,novamart-localstack,0.03%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:48:12,novamart-inventory-dynamodb,95.64%,365.1MiB / 11.32GiB,3.15%,191MB / 55.9MB,0B / 5.68MB,62
2026-01-06T22:48:12,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.01%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:48:15,novamart-inventory-service,111.57%,163.1MiB / 11.32GiB,1.41%,92.6MB / 215MB,0B / 4.1kB,22
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.01%,35.7MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.18MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,26
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.64MiB / 11.32GiB,0.32%,9.98kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.01%,36.19MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.16MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.27MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,28
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.46MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.05%,36.73MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.02%,36.05MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.59MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.2MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.95MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.16MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.8MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:48:15,novamart-localstack,0.04%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:48:15,novamart-inventory-dynamodb,96.54%,365.4MiB / 11.32GiB,3.15%,196MB / 57.2MB,0B / 5.68MB,62
2026-01-06T22:48:15,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.02%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:48:18,novamart-inventory-service,115.63%,180.5MiB / 11.32GiB,1.56%,95.8MB / 220MB,0B / 4.1kB,22
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.02%,35.7MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.18MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,26
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.01%,36.64MiB / 11.32GiB,0.32%,9.98kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.02%,36.19MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.16MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.27MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,28
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.46MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.73MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.04%,36.05MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.59MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.2MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.95MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.16MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.8MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:48:18,novamart-localstack,0.05%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:48:18,novamart-inventory-dynamodb,91.42%,365.2MiB / 11.32GiB,3.15%,201MB / 58.6MB,0B / 5.68MB,62
2026-01-06T22:48:18,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.01%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:48:21,novamart-inventory-service,111.45%,194.4MiB / 11.32GiB,1.68%,98.7MB / 225MB,0B / 4.1kB,22
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.01%,35.7MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.18MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,26
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.64MiB / 11.32GiB,0.32%,9.98kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.01%,36.19MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.16MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.27MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,28
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.46MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.73MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.02%,36.05MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.01%,35.59MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.2MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.95MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.16MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.8MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:48:21,novamart-localstack,0.03%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:48:21,novamart-inventory-dynamodb,92.45%,364.7MiB / 11.32GiB,3.15%,205MB / 59.9MB,0B / 5.69MB,62
2026-01-06T22:48:21,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.01%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:48:24,novamart-inventory-service,116.91%,192.1MiB / 11.32GiB,1.66%,101MB / 231MB,0B / 4.1kB,22
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.02%,35.7MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.18MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,26
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.01%,36.64MiB / 11.32GiB,0.32%,9.98kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.04%,36.19MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.16MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.27MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,28
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.04%,36.46MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.73MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.02%,36.05MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.59MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.2MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.95MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.16MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.03%,36.8MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:48:24,novamart-localstack,0.04%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:48:24,novamart-inventory-dynamodb,90.75%,364.7MiB / 11.32GiB,3.15%,210MB / 61.3MB,0B / 5.69MB,62
2026-01-06T22:48:24,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.02%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:48:28,novamart-inventory-service,111.09%,201.2MiB / 11.32GiB,1.74%,104MB / 236MB,0B / 4.1kB,22
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.01%,35.7MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.18MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,26
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.03%,36.64MiB / 11.32GiB,0.32%,9.98kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.02%,36.19MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.16MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.04%,37.27MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,28
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.46MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.73MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.02%,36.05MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.59MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.04%,37.2MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.95MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.01%,36.16MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.8MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:48:28,novamart-localstack,0.05%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:48:28,novamart-inventory-dynamodb,94.22%,365.2MiB / 11.32GiB,3.15%,215MB / 62.7MB,0B / 5.69MB,62
2026-01-06T22:48:28,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.01%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:48:31,novamart-inventory-service,110.03%,218.5MiB / 11.32GiB,1.89%,107MB / 241MB,0B / 4.1kB,22
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.02%,35.7MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.18MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,26
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.64MiB / 11.32GiB,0.32%,9.98kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.01%,36.19MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.16MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.27MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,28
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.46MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.73MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.02%,36.05MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.01%,35.59MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.2MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,27
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.95MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,26
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.03%,36.16MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.8MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:48:31,novamart-localstack,6.30%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:48:31,novamart-inventory-dynamodb,92.37%,365.8MiB / 11.32GiB,3.16%,219MB / 64.1MB,0B / 5.69MB,62
2026-01-06T22:48:31,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.03%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:48:34,novamart-inventory-service,110.09%,224.6MiB / 11.32GiB,1.94%,109MB / 246MB,0B / 4.1kB,22
2026-01-06T22:48:34,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.02%,35.7MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:48:34,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.01%,35.18MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,26
2026-01-06T22:48:34,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.64MiB / 11.32GiB,0.32%,9.98kB / 17.3kB,0B / 8.19kB,26
